"SalmGeneticRowID","FishGenID","GeneticID","Probability1","GeneticID2","Probability2","Comments_Salmon","Comments_SalmonDataUsage","RunID"
176,"2016Ad_plus-F_150","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
177,"2016Ad_plus-F_151","Fall",0.9603,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
178,"2016Ad_plus-F_152","Fall",0.998,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
179,"2016Ad_plus-F_153","Fall",0.8278,"LateFall",0.1722,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
180,"2016Ad_plus-F_154","Fall",0.7176,"LateFall",0.2824,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
181,"2016Ad_plus-F_155","Fall",0.8745,"LateFall",0.1255,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
182,"2016Ad_plus-F_156","Fall",0.9974,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
183,"2016Ad_plus-F_157","Fall",0.942,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
184,"2016Ad_plus-F_161","Fall",0.9966,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
185,"2016Ad_plus-F_162","LateFall",0.9992,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
186,"2016Ad_plus-F_163","Spring",0.8218,"Fall",0.1283,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
187,"2016Ad_plus-F_164","Fall",0.9441,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
188,"2016Ad_plus-F_165","Fall",0.9916,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
189,"2016Ad_plus-F_166","Fall",0.9925,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
190,"2016Ad_plus-F_167","Fall",0.9939,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
191,"2016Ad_plus-F_173","Fall",0.7516,"Spring",0.2478,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
192,"2016Ad_plus-F_174","Fall",0.9999,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
193,"2016Ad_plus-F_175","Fall",0.9997,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
194,"2016Ad_plus-F_176","Fall",0.9987,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
195,"2016Ad_plus-F_177","Fall",0.9272,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
196,"2016Ad_plus-F_178","Fall",0.8404,"LateFall",0.101,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
197,"2016Ad_plus-F_179","Fall",0.9999,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
198,"2016Ad_plus-F_180","LateFall",0.5878,"Fall",0.4122,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
199,"2016Ad_plus-F_181","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
200,"2016Ad_plus-F_182","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
201,"2016Ad_plus-F_183","Fall",0.9737,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
202,"2016Ad_plus-F_184","Fall",0.8857,"LateFall",0.1142,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
203,"2016Ad_plus-F_185","Fall",0.8833,"LateFall",0.1167,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
204,"2016Ad_plus-F_186","Fall",0.539,"LateFall",0.461,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
205,"2016Ad_plus-F_187","Fall",0.9944,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
206,"2016Ad_plus-F_188","Fall",0.9932,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
207,"2016Ad_plus-F_189","Fall",0.995,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
208,"2016Ad_plus-F_190","Fall",0.8446,"LateFall",0.1554,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
209,"2016Ad_plus-F_191","Fall",0.8711,"LateFall",0.1289,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
210,"2016Ad_plus-F_192","LateFall",0.9493,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
211,"2016Ad_plus-F_193","Fall",0.996,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
212,"2016Ad_plus-F_194","Fall",0.9287,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
213,"2016Ad_plus-F_195","Fall",0.9997,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
214,"2016Ad_plus-F_196","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
215,"2016Ad_plus-F_197","Fall",0.9654,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
216,"2016Ad_plus-F_198","Fall",0.9809,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
217,"2016Ad_plus-F_199","Fall",0.9905,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
218,"2016Ad_plus-F_200","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
219,"2016Ad_plus-F_201","Fall",0.9948,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
220,"2016Ad_plus-F_202","Fall",0.9994,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
221,"2016Ad_plus-F_203","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
222,"2016Ad_plus-F_204","Fall",0.9918,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
223,"2016Ad_plus-F_205","Fall",0.7699,"LateFall",0.2301,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
224,"2016Ad_plus-F_206","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
225,"2016Ad_plus-F_207","Fall",0.9885,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
226,"2016Ad_plus-F_208","Fall",0.9958,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
227,"2016Ad_plus-F_209","LateFall",0.9668,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
228,"2016Ad_plus-F_210","Fall",0.9897,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
229,"2016Ad_plus-F_211","Fall",0.8077,"LateFall",0.1906,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
230,"2016Ad_plus-F_212","LateFall",0.9997,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
231,"2016Ad_plus-F_213","Fall",0.9935,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
232,"2016Ad_plus-F_214","Fall",0.9929,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
233,"2016Ad_plus-F_215","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
234,"2016Ad_plus-F_216","Fall",0.9979,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
235,"2016Ad_plus-F_217","Fall",0.991,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
236,"2016Ad_plus-F_218","LateFall",0.5588,"Fall",0.4412,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
237,"2016Ad_plus-F_219","Fall",0.9859,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
238,"2016Ad_plus-F_220","Fall",0.9725,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
239,"2016Ad_plus-F_221","Fall",0.9831,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
240,"2016Ad_plus-F_222","LateFall",0.8115,"Fall",0.1885,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
241,"2016Ad_plus-F_223","Fall",0.9998,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
242,"2016Ad_plus-F_224","Fall",0.9997,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
243,"2016Ad_plus-F_225","Fall",0.9993,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
244,"2016Ad_plus-F_226","Fall",0.9993,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
245,"2016Ad_plus-F_227","Fall",0.9999,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
246,"2016Ad_plus-F_228","Fall",0.9658,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
247,"2016Ad_plus-F_229","Fall",0.9935,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
248,"2016Ad_plus-F_230","Fall",0.9962,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
249,"2016Ad_plus-F_231","Fall",0.9986,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
250,"2016Ad_plus-F_232","Fall",0.9964,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
251,"2016Ad_plus-F_233","Fall",0.996,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
252,"2016Ad_plus-F_234","LateFall",0.7125,"Fall",0.2875,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
253,"2016Ad_plus-F_235","Fall",0.9965,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
254,"2016Ad_plus-F_236","Fall",0.9925,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
255,"2016Ad_plus-F_237","LateFall",0.5887,"Fall",0.4112,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
256,"2016Ad_plus-F_238","Fall",0.9981,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
257,"2016Ad_plus-F_239","Fall",0.9775,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
258,"2016Ad_plus-F_240","Spring",0.921044,"Fall",0.07185,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
259,"2016Ad_plus-S_002","Fall",0.9999,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
260,"2016Ad_plus-S_003","Fall",0.9589,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
261,"2016Ad_plus-S_004","Fall",0.9995,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
262,"2016Ad_plus-S_005","Fall",0.9931,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
263,"2016Ad_plus-S_006","Fall",0.6552,"LateFall",0.3448,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
264,"2016Ad_plus-S_008","Fall",0.9787,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
265,"2016Ad_plus-S_009","Fall",0.9999,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
266,"2016Ad_plus-W_001","Spring",0.9489,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
267,"2017ACHN015","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
268,"2017ACHN020","Fall",0.9951,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
269,"2017ACHN021","Fall",0.9992,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
270,"2017ACHN022","Fall",0.9249,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
271,"2017ACHN026","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
272,"2017ACHN027","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
273,"2017ACHN028","LateFall",0.5619,"Fall",0.4381,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
274,"2017ACHN030","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
275,"2017ACHN031","Fall",0.9996,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
276,"2017ACHN032","LateFall",0.524,"Fall",0.476,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
277,"2017ACHN033","Fall",0.9908,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
278,"2017ACHN034","Fall",0.9148,"LateFall",0.0836,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
279,"2017ACHN035","Fall",0.9969,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
280,"2017ACHN036","Fall",0.9241,"LateFall",0.0759,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
281,"2017ACHN037","Fall",0.998,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
282,"2017ACHN038","Fall",0.9999,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
283,"2017ACHN039","Fall",0.5909,"LateFall",0.4091,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
284,"2017ACHN044","Fall",0.7396,"n/p",0.2603,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
285,"2017ACHN046","Fall",0.9941,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
286,"2017ACHN047","Fall",0.9974,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
287,"2017ACHN049","Fall",0.997,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
